"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"IS","HOFSJOKUL_EYSTRI",26290,114455,19900802,19830727,6.253200,-745.0000,-2577.0000000,437.0000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HOFSJOKUL_EYSTRI",26290,114456,20041008,19900802,3.734740,-2518.000,-12768.0000000,1268.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HOFSJOKUL_EYSTRI",26290,114458,20120803,19900802,3.487280,-2766.000,-23191.0000000,1920.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HOFSJOKUL_EYSTRI",26290,114457,20120803,20041008,3.487280,-247.0000,-13980.0000000,1416.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HOFSJOKULL E",3088,5677,19990899,19860899,226.6000,-7000.000,-4090.0000000,,"Thorstein Thorsteinsson","Icelandic Meteorological Office",,
"IS","HOFSJOKULL E",3088,5678,20040899,19990899,222.4000,-4200.000,-9210.0000000,,"Thorstein Thorsteinsson","Icelandic Meteorological Office",,
"IS","HOFSJOKULL E",3088,5679,20080903,20040899,217.9000,-4500.000,-5370.0000000,,"Thorstein Thorsteinsson","Icelandic Meteorological Office",,
"IS","HOFSJOKULL E",3088,5680,20131013,20080903,212.5000,-5400.000,-7980.0000000,,"Thorstein Thorsteinsson","Icelandic Meteorological Office",,
"IS","HOFSJOKULL ICE CAP",6830,5681,20150930,20101001,763.0000,,-3211.0000000,655.0000," Noel Gourmelen","European Space Agency","Foresta, L., et al. (2016),  Geophys. Res. Lett., 43, doi:10.1002/2016GL071485",
"IS","HOFSJOKULL SW",3090,75273,20141103,20040814,68.06790,,-10823.0000000,5848.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20141103_1020010033B63D00_102001003578CE00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","HRUTARJOKULL",3091,9081,19049999,18909999,16.70000,-400.0000,-7018.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","HRUTARJOKULL",3091,9080,19459999,19049999,14.10000,-2600.000,-32573.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","HRUTARJOKULL",3091,9079,20029999,19459999,13.20000,-900.0000,-15172.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","HRUTARJOKULL",3091,9078,20109999,20029999,12.20000,-1000.000,-10309.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","HRUTFELL",26291,114459,19600808,19461013,6.990550,-754.0000,-4442.0000000,1750.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114460,19800822,19600808,7.890700,900.0000,189.0000000,1884.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114461,19870805,19800822,8.285080,394.0000,753.0000000,1241.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114462,19950824,19600808,8.335370,1345.000,3910.0000000,1684.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114463,19950824,19870805,8.335370,50.00000,-951.0000000,2063.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114464,20040819,19950824,5.673910,-2661.000,-10841.0000000,1021.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114465,20130801,19950824,5.027900,-3307.000,-21880.0000000,3496.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","HRUTFELL",26291,114466,20130801,20040819,5.027900,-646.0000,-8288.0000000,1217.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","JARLHETTUR",6840,5682,20040899,19970499,12.00000,,-2870.0000000,50.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","JARLHETTUR",6840,5683,20070899,20040899,12.00000,,-6810.0000000,130.0000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","JOKULKROKUR",3094,5689,20040899,19970499,86.00000,,11270.0000000,20.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","JOKULKROKUR",3094,5690,20070899,20040899,86.00000,,-2160.0000000,50.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","KIRKJUJOKULL",3129,5684,20040899,19970499,23.00000,,-9940.0000000,40.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","KIRKJUJOKULL",3129,5685,20070899,20040899,23.00000,,-2460.0000000,90.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","KOTARJOKULL",3906,9073,20109999,18909999,11.50000,-3000.000,-43290.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","KOTARJOKULL",3906,1681,20119999,18919999,11.50000,,-39801.0000000,,,,"Gudmundsson, S., et al., 2012, Joekull, 62, 97-110",
"IS","KOTARJOKULL",3906,77053,20120807,20020517,7.137000,,-3218.0000000,7247.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305172002124040/SETSM_WV02_20120807_103001001A9EA300_103001001B31F700_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","KVIARJOKULL",3098,9077,19049999,18909999,27.40000,-500.0000,-1958.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","KVIARJOKULL",3098,9076,19459999,19049999,25.40000,-2000.000,-24734.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","KVIARJOKULL",3098,9075,20029999,19459999,24.20000,-1200.000,-11592.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","KVIARJOKULL",3098,9074,20109999,20029999,23.20000,-1000.000,-3879.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","KVIARJOKULL",3098,77239,20121006,20020517,25.73820,,-8847.0000000,9199.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305172002124040/SETSM_WV02_20121006_103001001C099500_103001001B122100_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","KVIARJOKULL",3098,77240,20131009,20020517,25.73820,,-7704.0000000,7996.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305172002124040/SETSM_WV01_20131009_1020010026B9B900_1020010026377A00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LAMBATUNGNAJOKULL",10418,9110,19049999,18909999,45.10000,-1000.000,-2463.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","LAMBATUNGNAJOKULL",10418,9109,19459999,19049999,40.90000,-4200.000,-33175.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","LAMBATUNGNAJOKULL",10418,9108,19899999,19459999,39.40000,-1500.000,-7344.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","LAMBATUNGNAJOKULL",10418,9107,20029999,19899999,38.80000,-600.0000,-7426.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","LAMBATUNGNAJOKULL",10418,9106,20109999,20029999,36.30000,-2500.000,-12092.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","LANGJOKULL ICE CAP",3660,5686,20040899,19970499,904.0000,,-12810.0000000,10.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","LANGJOKULL ICE CAP",3660,5687,20070899,20040899,904.0000,,-1230.0000000,10.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","LANGJOKULL ICE CAP",3660,5688,20150930,20101001,957.0000,,-4023.0000000,992.0000," Noel Gourmelen","European Space Agency","Foresta, L., et al. (2016),  Geophys. Res. Lett., 43, doi:10.1002/2016GL071485",
"IS","LODMUNDARJOKULL",3103,75370,20130801,20020319,1.663200,,-19008.0000000,16503.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192002125849/AST_L1A_00308012013125123. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LODMUNDARJOKULL",3103,75369,20130801,20040814,1.663200,,-12775.0000000,5868.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00308012013125123. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LODMUNDARJOKULL",3103,75368,20130801,20040819,1.663200,,-13298.0000000,5389.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040819/AST_L1A_00308012013125123. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LODMUNDARJOKULL",3103,75372,20141103,20020319,1.663200,,-20816.0000000,19129.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192002125849/SETSM_WV01_20141103_1020010033B63D00_102001003578CE00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LODMUNDARJOKULL",3103,75373,20141103,20040814,1.663200,,-13332.0000000,6331.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20141103_1020010033B63D00_102001003578CE00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LODMUNDARJOKULL",3103,75371,20141103,20040819,1.663200,,-13823.0000000,3562.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040819/SETSM_WV01_20141103_1020010033B63D00_102001003578CE00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","LONJOKULL",6842,5691,20040899,19970499,22.00000,,-14490.0000000,40.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","LONJOKULL",6842,5692,20070899,20040899,22.00000,,-4260.0000000,90.00000,,,"Pope et al. (2016); Journal of Glaciology, 62(233), 497-511.","METHOD: DEMs resulted from maps, satellite images and airborn radar data. "
"IS","MORSARJOKULL",3104,9064,19049999,18909999,34.50000,-800.0000,-3160.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","MORSARJOKULL",3104,9063,19459999,19049999,31.60000,-2900.000,-21407.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","MORSARJOKULL",3104,9062,20029999,19459999,30.00000,-1600.000,-15601.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","MORSARJOKULL",3104,9061,20109999,20029999,28.90000,-1100.000,-9434.0000000,,,,"Hannesdottir et. al. (2015), The Cryosphere, 9, p. 565-585, doi:10.5194/tc-9-565-2015.",
"IS","MULAJOKULL",8286,75276,20121015,20040814,77.73660,,-11419.0000000,4733.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00310152012130258. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","MULAJOKULL",8286,75274,20130426,20040814,77.73660,,-9020.0000000,2516.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20130426_1020010021919C00_1020010022610300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","MULAJOKULL",8286,75275,20131103,20040814,77.73660,,-12296.0000000,4373.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00311032013130319. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","MYRDALSJOKULL ICE CAP",6832,114467,19800822,19600813,600.3090,-24298.00,-1049.0000000,1485.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","MYRDALSJOKULL ICE CAP",6832,114468,19840904,19800822,604.6820,4373.000,-2699.0000000,1705.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","MYRDALSJOKULL ICE CAP",6832,114469,19990805,19600813,596.5740,-28032.00,-5535.0000000,1106.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","MYRDALSJOKULL ICE CAP",6832,114470,19990805,19840904,596.5740,-8108.000,-1819.0000000,1679.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
"IS","MYRDALSJOKULL ICE CAP",6832,114471,20041005,19990805,579.1820,-17392.00,-15545.0000000,1234.000,"Joaquin M.C. Belart","Institute of Earth Sciences University of Iceland and Laboratoire dEtudes en Géophysique et Océanographie Spatiale Toulouse","Belart et al. (2020): Frontiers in Earth Sciences, 8 (163), doi: 10.3389/feart.2020.00163",
